model_name,model_type,child_name,speaker,tpr_overall,tpr_the,tpr_a,n_total,n_previous_a,n_previous_the
roberta-base-strict-2023,mlm,Liz,mother,0.35480778485402753,0.12170180317290061,0.8193182447003606,410,273,137
roberta-base-strict-2023,mlm,Liz,child,0.41774012533938376,0.12067637237847526,0.8309634227273143,373,217,156
roberta-base-strict-2023,mlm,Carl,mother,0.5097460029527975,0.13834911143616835,0.8050065317085178,1077,477,600
roberta-base-strict-2023,mlm,Carl,child,0.5043954252172058,0.1373041639730452,0.8080934164473147,910,412,498
roberta-base-strict-2023,mlm,Joel,child,0.4520814485246808,0.13741092031879182,0.8050772333710304,331,175,156
roberta-base-strict-2023,mlm,Joel,mother,0.39426636407018406,0.14451765574321132,0.7982716275402869,445,275,170
roberta-base-strict-2023,mlm,Ruth,mother,0.4365743510912046,0.13142615969456375,0.8235915694479198,372,208,164
roberta-base-strict-2023,mlm,Ruth,child,0.4921375922260176,0.12419730317037618,0.8273160747219103,279,133,146
roberta-base-strict-2023,mlm,Aran,mother,0.4945795102642976,0.1545506672766619,0.7915144200260698,1079,503,576
roberta-base-strict-2023,mlm,Aran,child,0.5655328268433574,0.1585488186335418,0.7985511217399577,802,292,510
roberta-base-strict-2023,mlm,Anne,mother,0.48467449926752143,0.17768545220723533,0.776177451965716,657,320,337
roberta-base-strict-2023,mlm,Anne,child,0.5212902964668058,0.18284335690537018,0.7893790908864375,500,221,279
roberta-base-strict-2023,mlm,John,mother,0.5008370973626134,0.16108237748300203,0.8016235339585417,526,247,279
roberta-base-strict-2023,mlm,John,child,0.5536327348304227,0.14839351332714842,0.8048255399403292,473,181,292
roberta-base-strict-2023,mlm,Nicole,mother,0.3093195431068084,0.15989130746677951,0.8035821686853656,280,215,65
roberta-base-strict-2023,mlm,Nicole,child,0.4190277869118109,0.15315036940163093,0.8012265745826949,234,138,96
roberta-base-strict-2023,mlm,Warren,mother,0.4629104429843276,0.20050034810886977,0.7309395977072257,944,477,467
roberta-base-strict-2023,mlm,Warren,child,0.5356165535498465,0.18428280866650207,0.751082951779085,826,314,512
roberta-base-strict-small-2023,mlm,Gail,mother,0.4034169080445163,0.21124492980285203,0.772073356099954,286,188,98
roberta-base-strict-small-2023,mlm,Gail,child,0.44862502564883816,0.21481867722774445,0.7779651508441422,224,131,93
roberta-base-strict-small-2023,mlm,Dominic,child,0.3967780446112516,0.21195984630600676,0.7796157411006874,172,116,56
roberta-base-strict-small-2023,mlm,Dominic,mother,0.3393639045753733,0.2154270382725718,0.7837229130268811,188,147,41
roberta-base-strict-small-2023,mlm,Becky,mother,0.4065310747102806,0.21943664469878704,0.7677133700800624,548,361,187
roberta-base-strict-small-2023,mlm,Becky,child,0.44909050591990607,0.2131030468123001,0.7688154505173079,438,252,186
roberta-base-strict-small-2023,mlm,Liz,mother,0.3934060144073288,0.2055039338499117,0.7678386274888971,410,273,137
roberta-base-strict-small-2023,mlm,Liz,child,0.4361052185986451,0.20154128146323433,0.7623896696139281,373,217,156
roberta-base-strict-small-2023,mlm,Carl,mother,0.5024799361307788,0.2512691903941394,0.7021924789914072,1077,477,600
roberta-base-strict-small-2023,mlm,Carl,child,0.5056034089498571,0.25627834222605816,0.7118723396530806,910,412,498
roberta-base-strict-small-2023,mlm,Joel,child,0.46416216145275585,0.2058102833875319,0.7539799733848981,331,175,156
roberta-base-strict-small-2023,mlm,Joel,mother,0.42198475277644937,0.21541823933842258,0.7561364656909046,445,275,170
roberta-base-strict-small-2023,mlm,Ruth,mother,0.45153531319177487,0.17444902123631872,0.8029618298182071,372,208,164
roberta-base-strict-small-2023,mlm,Ruth,child,0.5008266355062123,0.1669505808365551,0.8049740003765163,279,133,146
roberta-base-strict-small-2023,mlm,Aran,mother,0.5094936064395937,0.1952143834537497,0.7839423029011902,1079,503,576
roberta-base-strict-small-2023,mlm,Aran,child,0.569421202354768,0.18510979904711072,0.7894583195426816,802,292,510
roberta-base-strict-small-2023,mlm,Anne,mother,0.49334745034428,0.20691658255118753,0.765329283263537,657,320,337
roberta-base-strict-small-2023,mlm,Anne,child,0.5279695791537538,0.2122406753975261,0.7780630835628087,500,221,279
roberta-base-strict-small-2023,mlm,John,mother,0.5034715000500964,0.20521922101423462,0.7675156323865046,526,247,279
roberta-base-strict-small-2023,mlm,John,child,0.5510456776858427,0.20224232408670842,0.7672559756359908,473,181,292
roberta-base-strict-small-2023,mlm,Nicole,mother,0.33616305179485356,0.20708134901420552,0.7631256071462281,280,215,65
roberta-base-strict-small-2023,mlm,Nicole,child,0.43897990029188333,0.20902441036577646,0.7695409170606619,234,138,96
roberta-base-strict-small-2023,mlm,Warren,mother,0.48618593121516657,0.2227504302843484,0.7552624492965376,944,477,467
roberta-base-strict-small-2023,mlm,Warren,child,0.5559571211204161,0.2216156476406466,0.7610024779029309,826,314,512
roberta-large,mlm,Gail,mother,0.1867177358641766,0.14368485597132183,0.2692706074953673,286,188,98
roberta-large,mlm,Gail,child,0.25850876781182514,0.1621643105599166,0.3942197774892447,224,131,93
roberta-large,mlm,Dominic,child,0.257579911877913,0.16142394764802792,0.4567601234969609,172,116,56
roberta-large,mlm,Dominic,mother,0.20784844387731402,0.14705641521962828,0.42581010760121163,188,147,41
roberta-large,mlm,Becky,mother,0.1684648134489267,0.11274054960531567,0.27603946183151273,548,361,187
roberta-large,mlm,Becky,child,0.22521108317589467,0.13477054811262082,0.34774342100355615,438,252,186
roberta-large,mlm,Liz,mother,0.16996746127440113,0.11623969841507205,0.2770308135415314,410,273,137
roberta-large,mlm,Liz,child,0.21381785156646327,0.11218164343361357,0.35519642313587596,373,217,156
roberta-large,mlm,Carl,mother,0.22225686724488733,0.1268748766508343,0.2980855497671595,1077,477,600
roberta-large,mlm,Carl,child,0.30989623045559955,0.21316103427028893,0.3899261517976637,910,412,498
roberta-large,mlm,Joel,child,0.2070932488157769,0.11847319937156921,0.306506765820497,331,175,156
roberta-large,mlm,Joel,mother,0.13425922856314929,0.0788645664373403,0.22386824082548726,445,275,170
roberta-large,mlm,Ruth,mother,0.16632985174600756,0.08412966488055482,0.2705837472826793,372,208,164
roberta-large,mlm,Ruth,child,0.33118815810977276,0.13877689115760466,0.5064669149908574,279,133,146
roberta-large,mlm,Aran,mother,0.15433983776067567,0.13390376755947492,0.1721859198981826,1079,503,576
roberta-large,mlm,Aran,child,0.30626189674012017,0.2441629001845279,0.3418166163366554,802,292,510
roberta-large,mlm,Anne,mother,0.15781176233899935,0.13192573400631488,0.18239196728398158,657,320,337
roberta-large,mlm,Anne,child,0.23855616894708184,0.14432989931463422,0.31319418181006003,500,221,279
roberta-large,mlm,John,mother,0.2610393346959081,0.2614273079768713,0.2606958601425106,526,247,279
roberta-large,mlm,John,child,0.35874462635517457,0.2502823439454679,0.4259763836022873,473,181,292
roberta-large,mlm,Nicole,mother,0.13151648186798667,0.10501359184132689,0.21917988734078428,280,215,65
roberta-large,mlm,Nicole,child,0.20734226612252235,0.12443832774675188,0.32651667753769237,234,138,96
roberta-large,mlm,Warren,mother,0.24499129680504111,0.24052007897432515,0.24955825805825635,944,477,467
roberta-large,mlm,Warren,child,0.32307896390561736,0.21362541918448946,0.3902047706291215,826,314,512
roberta-med-small-1M-1,mlm,Gail,mother,0.41225170088921914,0.3108782837396663,0.6067231541965246,286,188,98
roberta-med-small-1M-1,mlm,Gail,child,0.41988611480440713,0.2579329711218791,0.6480136612819465,224,131,93
roberta-med-small-1M-1,mlm,Dominic,child,0.44267946801594843,0.3159522301992197,0.7051858892077435,172,116,56
roberta-med-small-1M-1,mlm,Dominic,mother,0.4117168439063163,0.363997013990826,0.5828098926277083,188,147,41
roberta-med-small-1M-1,mlm,Becky,mother,0.3940880558239016,0.28768578412791534,0.5994956498466345,548,361,187
roberta-med-small-1M-1,mlm,Becky,child,0.4400751189739979,0.24347651611699594,0.7064345163931622,438,252,186
roberta-med-small-1M-1,mlm,Liz,mother,0.41349516173023726,0.29041233421005946,0.6587624019711755,410,273,137
roberta-med-small-1M-1,mlm,Liz,child,0.4404037332275388,0.2336492481255033,0.7280045234015239,373,217,156
roberta-med-small-1M-1,mlm,Carl,mother,0.4713825527523341,0.30287554603791766,0.605345623090295,1077,477,600
roberta-med-small-1M-1,mlm,Carl,child,0.4898691347657222,0.2532898236920089,0.6855933840877502,910,412,498
roberta-med-small-1M-1,mlm,Joel,child,0.4648311524267419,0.2956684713230546,0.6545969805879295,331,175,156
roberta-med-small-1M-1,mlm,Joel,mother,0.4033931843286312,0.31221369111410335,0.550889423352132,445,275,170
roberta-med-small-1M-1,mlm,Ruth,mother,0.4661178889326272,0.3428269258014148,0.6224869153429454,372,208,164
roberta-med-small-1M-1,mlm,Ruth,child,0.4997844057191802,0.30369913322378184,0.6784100306636185,279,133,146
roberta-med-small-1M-1,mlm,Aran,mother,0.47646753637312145,0.2999147145008201,0.6306447401956348,1079,503,576
roberta-med-small-1M-1,mlm,Aran,child,0.5433505902101653,0.26445328745569113,0.7030329674735112,802,292,510
roberta-med-small-1M-1,mlm,Anne,mother,0.46739868432627485,0.3026305240647261,0.6238550976310097,657,320,337
roberta-med-small-1M-1,mlm,Anne,child,0.4851228552470194,0.2612539740580705,0.6624526858662227,500,221,279
roberta-med-small-1M-1,mlm,John,mother,0.4602219080134897,0.32665900486869154,0.5784657685036874,526,247,279
roberta-med-small-1M-1,mlm,John,child,0.5385366345154422,0.23958290249294315,0.723846995803361,473,181,292
roberta-med-small-1M-1,mlm,Nicole,mother,0.37628341519144853,0.2937306273369215,0.6493426365564225,280,215,65
roberta-med-small-1M-1,mlm,Nicole,child,0.4305099226529055,0.2385274948532948,0.7064846626148459,234,138,96
roberta-med-small-1M-1,mlm,Warren,mother,0.45239450577391316,0.37342100805821515,0.5330590848111465,944,477,467
roberta-med-small-1M-1,mlm,Warren,child,0.5069800210049697,0.31999211122701793,0.6216562000484793,826,314,512
roberta-med-small-1M-2,mlm,Gail,mother,0.4118481436313195,0.34113002438599344,0.5475114744284754,286,188,98
roberta-med-small-1M-2,mlm,Gail,child,0.43479767784304396,0.4074739673234351,0.4732859152416329,224,131,93
roberta-med-small-1M-2,mlm,Dominic,child,0.48098200058956686,0.4903852520586045,0.46150383683227475,172,116,56
roberta-med-small-1M-2,mlm,Dominic,mother,0.4349836660800523,0.43249478727227336,0.44390720717135757,188,147,41
roberta-med-small-1M-2,mlm,Becky,mother,0.42547024796340605,0.37312055272902644,0.526530354806246,548,361,187
roberta-med-small-1M-2,mlm,Becky,child,0.45229134344347555,0.3935047990386988,0.5319376294112377,438,252,186
roberta-med-small-1M-2,mlm,Liz,mother,0.405517033028454,0.3646331996508386,0.486986277642242,410,273,137
roberta-med-small-1M-2,mlm,Liz,child,0.4157845888946815,0.36332826098305043,0.4887526860538091,373,217,156
roberta-med-small-1M-2,mlm,Carl,mother,0.4567595005046084,0.4061976670665303,0.49695615808788035,1077,477,600
roberta-med-small-1M-2,mlm,Carl,child,0.4782376828729534,0.42177203420128845,0.5249522355892706,910,412,498
roberta-med-small-1M-2,mlm,Joel,child,0.45139588360269456,0.4122217404345043,0.4953412365157284,331,175,156
roberta-med-small-1M-2,mlm,Joel,mother,0.4143632172877668,0.3846970020677408,0.4623526830848677,445,275,170
roberta-med-small-1M-2,mlm,Ruth,mother,0.41891794433022633,0.3252104512864997,0.5377664720930017,372,208,164
roberta-med-small-1M-2,mlm,Ruth,child,0.4744468623069134,0.29656759434600277,0.6364875653124005,279,133,146
roberta-med-small-1M-2,mlm,Aran,mother,0.4702283564129197,0.40367603333310437,0.5283460968801889,1079,503,576
roberta-med-small-1M-2,mlm,Aran,child,0.4789796133609733,0.349159061405541,0.5533082431080051,802,292,510
roberta-med-small-1M-2,mlm,Anne,mother,0.4482366898937786,0.39023703366040674,0.503310547444755,657,320,337
roberta-med-small-1M-2,mlm,Anne,child,0.4550599794579298,0.38432424565383005,0.5110907936898511,500,221,279
roberta-med-small-1M-2,mlm,John,mother,0.42863916289363296,0.4019760099116994,0.4522441764654523,526,247,279
roberta-med-small-1M-2,mlm,John,child,0.4656986710749334,0.4060127997559633,0.5026957351459388,473,181,292
roberta-med-small-1M-2,mlm,Nicole,mother,0.3968952800796719,0.36789546145579827,0.49281775706633096,280,215,65
roberta-med-small-1M-2,mlm,Nicole,child,0.4538831634770215,0.37173260589465934,0.5719745900016672,234,138,96
roberta-med-small-1M-2,mlm,Warren,mother,0.4613159241693612,0.44453866100035266,0.4784524435090125,944,477,467
roberta-med-small-1M-2,mlm,Warren,child,0.4636363502871217,0.4129000034304135,0.4947520005078372,826,314,512
roberta-med-small-1M-3,mlm,Gail,mother,0.3750085851576225,0.19880515959789108,0.7130314831701685,286,188,98
roberta-med-small-1M-3,mlm,Gail,child,0.4272735746241539,0.20662801582750076,0.7380753832516974,224,131,93
roberta-med-small-1M-3,mlm,Dominic,child,0.4205768119153064,0.28768525588734845,0.6958521779732193,172,116,56
roberta-med-small-1M-3,mlm,Dominic,mother,0.35637896340873026,0.2810158197428375,0.6265834053327853,188,147,41
roberta-med-small-1M-3,mlm,Becky,mother,0.37242502751474127,0.18961281591963114,0.7253405803801677,548,361,187
roberta-med-small-1M-3,mlm,Becky,child,0.427429358123861,0.19978090203934304,0.735856298625466,438,252,186
roberta-med-small-1M-3,mlm,Liz,mother,0.37742460831015195,0.21412005311710577,0.7028417146437406,410,273,137
roberta-med-small-1M-3,mlm,Liz,child,0.41670531126212856,0.18909824106045744,0.7333125819913761,373,217,156
roberta-med-small-1M-3,mlm,Carl,mother,0.4826559685567669,0.21838823617589118,0.692748815799563,1077,477,600
roberta-med-small-1M-3,mlm,Carl,child,0.5076151757974674,0.23843580892356375,0.7303097524080062,910,412,498
roberta-med-small-1M-3,mlm,Joel,child,0.4740006383575263,0.2416739055816117,0.7346235757664049,331,175,156
roberta-med-small-1M-3,mlm,Joel,mother,0.3969577429851965,0.20896261255445042,0.7010675127996386,445,275,170
roberta-med-small-1M-3,mlm,Ruth,mother,0.443658841414088,0.21026305503415668,0.7396730095057084,372,208,164
roberta-med-small-1M-3,mlm,Ruth,child,0.5016231560841152,0.18271744493983239,0.7921331532224004,279,133,146
roberta-med-small-1M-3,mlm,Aran,mother,0.49977947753009483,0.25257320146417966,0.7156557915251563,1079,503,576
roberta-med-small-1M-3,mlm,Aran,child,0.549308469655158,0.19001707715591654,0.7550204041841356,802,292,510
roberta-med-small-1M-3,mlm,Anne,mother,0.4741589256569142,0.21149742864923143,0.7235704361686602,657,320,337
roberta-med-small-1M-3,mlm,Anne,child,0.5051624819641817,0.18896878942055176,0.7556241524019676,500,221,279
roberta-med-small-1M-3,mlm,John,mother,0.47530570832158175,0.23969432137440946,0.6838935670167486,526,247,279
roberta-med-small-1M-3,mlm,John,child,0.5308054605801896,0.2218314168272361,0.7223270424955478,473,181,292
roberta-med-small-1M-3,mlm,Nicole,mother,0.33542416405302244,0.21907479886896253,0.7202720642772206,280,215,65
roberta-med-small-1M-3,mlm,Nicole,child,0.4166135002846585,0.17188317965640934,0.7684133361877666,234,138,96
roberta-med-small-1M-3,mlm,Warren,mother,0.46226566380607603,0.27792423721798915,0.6505544442825588,944,477,467
roberta-med-small-1M-3,mlm,Warren,child,0.5304850879744983,0.2552607232500464,0.6992750304031661,826,314,512
t5-base,seq2seq,Gail,mother,0.19893778408396884,0.2249999313968515,0.1489410116878266,286,188,98
t5-base,seq2seq,Gail,child,0.23950983481634222,0.2217864618997007,0.2644750160215039,224,131,93
t5-base,seq2seq,Dominic,child,0.26737990629972447,0.2595733260633193,0.2835506796465638,172,116,56
t5-base,seq2seq,Dominic,mother,0.23109020102279526,0.22937713509280744,0.23723216911323947,188,147,41
t5-base,seq2seq,Becky,mother,0.18397425490481487,0.1910191712414629,0.17037417577363864,548,361,187
t5-base,seq2seq,Becky,child,0.21107572350752593,0.20152666763197857,0.2240131540485901,438,252,186
t5-base,seq2seq,Liz,mother,0.18942714336952382,0.1995778328793776,0.1691998569739757,410,273,137
t5-base,seq2seq,Liz,child,0.1948131313636241,0.18370676007189563,0.2102623786091695,373,217,156
t5-base,seq2seq,Carl,mother,0.1917816097356879,0.22055344226174653,0.16890800287747132,1077,477,600
t5-base,seq2seq,Carl,child,0.2746826967917481,0.3397287577622958,0.22086948972374484,910,412,498
t5-base,seq2seq,Joel,child,0.17375551360696892,0.17805647429132107,0.1689307179674713,331,175,156
t5-base,seq2seq,Joel,mother,0.13358192942934363,0.14554606784120347,0.11422817611604091,445,275,170
t5-base,seq2seq,Ruth,mother,0.1457014534316958,0.15551694427648302,0.13325253821391686,372,208,164
t5-base,seq2seq,Ruth,child,0.27022670461185433,0.30740479902350243,0.23635898846973655,279,133,146
t5-base,seq2seq,Aran,mother,0.15447226531583283,0.21775117515148326,0.09921307842810337,1079,503,576
t5-base,seq2seq,Aran,child,0.25954484565372304,0.33796200711965696,0.21464717673597267,802,292,510
t5-base,seq2seq,Anne,mother,0.1385647099375923,0.186718233374644,0.09284029599143043,657,320,337
t5-base,seq2seq,Anne,child,0.19947824969753877,0.20880670044713537,0.19208904677402316,500,221,279
t5-base,seq2seq,John,mother,0.24916778277857135,0.33254479275629695,0.17535372735026225,526,247,279
t5-base,seq2seq,John,child,0.3149633886460759,0.3510151248396257,0.29261625080007414,473,181,292
t5-base,seq2seq,Nicole,mother,0.1696658939130263,0.1828166835689431,0.1261671281280707,280,215,65
t5-base,seq2seq,Nicole,child,0.19873821712155434,0.19894385535742473,0.19844261215749062,234,138,96
t5-base,seq2seq,Warren,mother,0.24289536086500738,0.3436160796436606,0.14001788151293543,944,477,467
t5-base,seq2seq,Warren,child,0.25952853120831954,0.31516901158249827,0.22540526785384268,826,314,512
t5-base-strict-2023,seq2seq,Gail,mother,0.24165880306650803,0.09622466946055881,0.5206548961064922,286,188,98
t5-base-strict-2023,seq2seq,Gail,child,0.3351821265156011,0.10884807987419753,0.6539967513545674,224,131,93
t5-base-strict-2023,seq2seq,Dominic,child,0.2857407219618503,0.09537413894123563,0.6800715010759808,172,116,56
t5-base-strict-2023,seq2seq,Dominic,mother,0.1966190383350681,0.10492378487424112,0.5253800690360819,188,147,41
t5-base-strict-2023,seq2seq,Becky,mother,0.24259139144576955,0.09138387040167897,0.5344946807340942,548,361,187
t5-base-strict-2023,seq2seq,Becky,child,0.2924273204050546,0.09381127893030385,0.5615200217579428,438,252,186
t5-base-strict-2023,seq2seq,Liz,mother,0.23893393670374596,0.10118952366712938,0.513417329105179,410,273,137
t5-base-strict-2023,seq2seq,Liz,child,0.28623826237689853,0.10096588575317327,0.54395688883426,373,217,156
t5-base-strict-2023,seq2seq,Carl,mother,0.34569427757690985,0.11690556887191161,0.5275813009973834,1077,477,600
t5-base-strict-2023,seq2seq,Carl,child,0.3846037764373062,0.16444780282169258,0.5667408469787376,910,412,498
t5-base-strict-2023,seq2seq,Joel,child,0.2983946109343443,0.09546987067400538,0.5260345439186989,331,175,156
t5-base-strict-2023,seq2seq,Joel,mother,0.22686613462624078,0.07772713474734544,0.46812039913621845,445,275,170
t5-base-strict-2023,seq2seq,Ruth,mother,0.2722032241947239,0.07547098915136176,0.5217172783960613,372,208,164
t5-base-strict-2023,seq2seq,Ruth,child,0.3849960876880747,0.11180767710228498,0.633859502810746,279,133,146
t5-base-strict-2023,seq2seq,Aran,mother,0.3128814907475157,0.12495781117377444,0.4769884539863905,1079,503,576
t5-base-strict-2023,seq2seq,Aran,child,0.4561216752269175,0.16469703086987575,0.6229765696431061,802,292,510
t5-base-strict-2023,seq2seq,Anne,mother,0.2667043329020862,0.09097463134341564,0.43356933141477044,657,320,337
t5-base-strict-2023,seq2seq,Anne,child,0.3565218431083583,0.10807932647810928,0.5533168114785557,500,221,279
t5-base-strict-2023,seq2seq,John,mother,0.38337377107921206,0.15856347567530107,0.582399373103463,526,247,279
t5-base-strict-2023,seq2seq,John,child,0.4717102026001093,0.17137063150039927,0.6578795942749297,473,181,292
t5-base-strict-2023,seq2seq,Nicole,mother,0.17621232225551992,0.07816613997310348,0.5005189251896665,280,215,65
t5-base-strict-2023,seq2seq,Nicole,child,0.33551003931039114,0.09165150134024797,0.686056687642472,234,138,96
t5-base-strict-2023,seq2seq,Warren,mother,0.3449355186462396,0.14457464267204262,0.5495867774036097,944,477,467
t5-base-strict-2023,seq2seq,Warren,child,0.43279392982747134,0.1356072262938768,0.6150529628539336,826,314,512
t5-base-strict-small-2023,seq2seq,Gail,mother,0.5238926529270922,0.6133324881944568,0.3523141934345964,286,188,98
t5-base-strict-small-2023,seq2seq,Gail,child,0.5038738462107232,0.6131665825117196,0.34992386281899707,224,131,93
t5-base-strict-small-2023,seq2seq,Dominic,child,0.5548617210895707,0.6614817906503113,0.334005862713751,172,116,56
t5-base-strict-small-2023,seq2seq,Dominic,mother,0.5775151319522606,0.6509889905772566,0.3140844681016649,188,147,41
t5-base-strict-small-2023,seq2seq,Becky,mother,0.5285765508743,0.6249732166690111,0.3424845917732805,548,361,187
t5-base-strict-small-2023,seq2seq,Becky,child,0.5036452752714008,0.6233254123912805,0.34149799272188613,438,252,186
t5-base-strict-small-2023,seq2seq,Liz,mother,0.5307619481798497,0.626438754952721,0.34010670548646377,410,273,137
t5-base-strict-small-2023,seq2seq,Liz,child,0.5086675823677133,0.6334948449217725,0.3350296594559766,373,217,156
t5-base-strict-small-2023,seq2seq,Carl,mother,0.4587468132800991,0.672381088051678,0.28890756483669383,1077,477,600
t5-base-strict-small-2023,seq2seq,Carl,child,0.4650081179718228,0.6855206041775987,0.28257610127146204,910,412,498
t5-base-strict-small-2023,seq2seq,Joel,child,0.4854884254103103,0.6035875450996651,0.3530054385793032,331,175,156
t5-base-strict-small-2023,seq2seq,Joel,mother,0.5070899000728607,0.597567462515849,0.3607291372974385,445,275,170
t5-base-strict-small-2023,seq2seq,Ruth,mother,0.503290206859916,0.6210543269695764,0.35393083501351724,372,208,164
t5-base-strict-small-2023,seq2seq,Ruth,child,0.4831488055489712,0.6246486844417664,0.35424823094115115,279,133,146
t5-base-strict-small-2023,seq2seq,Aran,mother,0.4709123024434312,0.6619070378514538,0.3041234970437172,1079,503,576
t5-base-strict-small-2023,seq2seq,Aran,child,0.4312786090810563,0.660559167956487,0.3000042498817902,802,292,510
t5-base-strict-small-2023,seq2seq,Anne,mother,0.4737302916216529,0.6274803172289795,0.3277362020241916,657,320,337
t5-base-strict-small-2023,seq2seq,Anne,child,0.46607645928356956,0.6346745503225377,0.3325274337652471,500,221,279
t5-base-strict-small-2023,seq2seq,John,mother,0.4722055010940002,0.6541224001258501,0.3111536227396385,526,247,279
t5-base-strict-small-2023,seq2seq,John,child,0.44302563787451515,0.6580243706745831,0.30975587541967853,473,181,292
t5-base-strict-small-2023,seq2seq,Nicole,mother,0.548372397105032,0.60699601145407,0.35446351887359856,280,215,65
t5-base-strict-small-2023,seq2seq,Nicole,child,0.5123882738687302,0.6161316802358624,0.3632571272159777,234,138,96
t5-base-strict-small-2023,seq2seq,Warren,mother,0.4832193117813188,0.6786619724771974,0.28359158340458634,944,477,467
t5-base-strict-small-2023,seq2seq,Warren,child,0.43456002621080236,0.672616064186592,0.2885647216709626,826,314,512
